threshold,gt_id,pred_id,iou
0.25,6415,47,0.5923311251873701
0.25,6418,52,0.846964586846543
0.25,6456,68,0.7841648590021691
0.25,6460,65,0.9469673161533627
0.25,6487,80,0.9373280342402935
0.25,6545,108,0.9393731411576298
0.25,6552,103,0.936676875957121
0.25,6600,129,0.5022950819672131
0.25,6613,138,0.6624263450630541
0.25,6643,146,0.6887660102691417
0.25,6650,150,0.9321401370906321
0.25,6671,157,0.8316858681573386
0.25,6678,164,0.9271391397520282
0.25,6684,168,0.8122579783682735
0.25,6720,180,0.9395823737141102
0.25,6752,191,0.9478892840575228
0.25,6769,201,0.9299946560806168
0.25,6815,228,0.9403052742934864
0.25,6833,235,0.6539851222104145
0.25,6858,247,0.9387913023291805
0.25,6878,254,0.9457280198480384
0.25,6928,278,0.9351915841204024
0.25,6950,286,0.6454450261780105
0.25,6954,287,0.6010286554004408
0.25,6960,288,0.9494187389329433
0.25,6991,302,0.5640823152320342
0.25,7009,315,0.9400401792613198
0.25,7023,321,0.9420490354315579
0.25,7025,320,0.9059941520467836
0.25,7038,325,0.7692905230450544
0.25,7042,331,0.7802957557134627
0.25,7095,352,0.6254020113328909
0.25,7694,83,0.9382648686569491
0.25,10208,22,0.8372108797395375
0.25,10210,20,0.8487429877415333
0.25,10211,30,0.6022254475084664
0.25,10216,35,0.4939749092109607
0.25,10217,36,0.7239443209732133
0.25,10224,32,0.7354357246027925
0.25,10241,49,0.7226467626325455
0.25,10242,39,0.6849850019808704
0.25,10243,41,0.7587527014510651
0.25,10248,45,0.875695079890195
0.25,10250,38,0.7041127408685649
0.25,10255,50,0.9444656342970479
0.25,10256,46,0.5166179770523731
0.25,10268,48,0.9405963479466831
0.25,10270,53,0.9454489497576364
0.25,10271,56,0.9392601613639824
0.25,10280,55,0.7071273309689967
0.25,10283,54,0.9482053261289077
0.25,10289,61,0.9378762154653496
0.25,10296,62,0.9275727710291084
0.25,10297,67,0.8013743887934452
0.25,10299,64,0.9460481630132757
0.25,10313,69,0.9337565975675055
0.25,10317,70,0.942793519158412
0.25,10318,75,0.937995124923827
0.25,10319,73,0.9353504404442742
0.25,10323,71,0.9401975683890578
0.25,10324,72,0.7898807183117054
0.25,10326,81,0.6808486562942009
0.25,10333,76,0.9478381289429143
0.25,10343,84,0.937914728090916
0.25,10346,85,0.8000524968829976
0.25,10350,88,0.9421328401910927
0.25,10351,89,0.9319387833576867
0.25,10353,90,0.9354370415647921
0.25,10367,93,0.9454464813719693
0.25,10369,97,0.9382518653875438
0.25,10371,95,0.7206290471785384
0.25,10378,94,0.9509055876685935
0.25,10382,96,0.9400322903052203
0.25,10384,98,0.9377413873010969
0.25,10388,101,0.9455656073610145
0.25,10393,105,0.9227654469106179
0.25,10394,100,0.9271578626883848
0.25,10397,104,0.9433628318584071
0.25,10399,110,0.942992511080544
0.25,10409,111,0.9344137563722134
