method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop03_BA_TOS_iou0p50,0.5,216,289,215,74,208,7,8,0.9674418604651163,0.9629629629629629,0.965197215777262,0.9953703703703703
