method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop03_w_o_size_filter,0.5,216,356,270,86,208,62,8,0.7703703703703704,0.9629629629629629,0.8559670781893004,1.25
