method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop07_OtsuplusWS_iou0p25,0.25,260,597,310,287,260,50,0,0.8387096774193549,1.0,0.9122807017543859,1.1923076923076923
