method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop06_OtsuplusWS_iou0p75,0.75,265,536,316,220,210,106,55,0.6645569620253164,0.7924528301886793,0.7228915662650603,1.1924528301886792
