method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop02_w_o_flattening,0.5,262,404,259,145,259,0,3,1.0,0.9885496183206107,0.9942418426103647,0.9885496183206107
