method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop07_Min_tree_coreplusWS_iou0p50,0.5,263,183,94,89,37,57,226,0.39361702127659576,0.14068441064638784,0.20728291316526612,0.3574144486692015
