method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop05_Min_tree_coreplusWS_iou0p50,0.5,128,236,129,107,128,1,0,0.9922480620155039,1.0,0.9961089494163424,1.0078125
