method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop07_w_o_boundary_rejection,0.5,263,15,15,0,0,15,263,0.0,0.0,0.0,0.057034220532319393
