threshold,gt_id,pred_id,iou
0.25,3673,13,0.47183830406318195
0.25,3676,20,0.4569454586305679
0.25,3678,23,0.5733792594415057
0.25,3683,25,0.4523773355612942
0.25,3689,16,0.5018705035971223
0.25,3702,33,0.4701656356016763
0.25,3712,36,0.4685963114754098
0.25,3713,29,0.6071704926489554
0.25,3725,47,0.5358536585365854
0.25,3733,40,0.574755822689707
0.25,3756,56,0.5338608759661391
0.25,3761,57,0.606405693950178
0.25,3765,60,0.4748874674247809
0.25,3778,55,0.49452783924406435
0.25,3780,58,0.5160550458715596
0.25,3786,67,0.6111791631745213
0.25,3787,69,0.542069720751962
0.25,3788,64,0.5072412155745489
0.25,3808,72,0.5121863368951854
0.25,3817,74,0.5456625239596858
0.25,3819,76,0.5197217180883242
0.25,3828,79,0.5233824857056877
0.25,3836,86,0.6068202061330958
0.25,3844,85,0.4876962025316456
0.25,3858,91,0.5185862279098111
0.25,3859,102,0.626331762123071
0.25,3869,95,0.3805005292605474
0.25,3870,96,0.5735266428167953
0.25,3872,109,0.43438868976503386
0.25,3874,99,0.5138002980625932
0.25,3884,112,0.48593852190974496
0.25,3888,113,0.6140009091499448
0.25,3894,115,0.55765595463138
0.25,3902,118,0.5358704353716361
0.25,3905,111,0.4389763779527559
0.25,3914,120,0.5893606203126986
0.25,3927,125,0.6057468288894642
0.25,3935,124,0.5589410589410589
0.25,3944,141,0.6387795275590551
0.25,3959,146,0.6232987163774754
0.25,3965,148,0.5944671876938346
0.25,3980,143,0.5458726849012634
0.25,3982,158,0.5631897250452024
0.25,3989,147,0.5255703183755327
0.25,3992,156,0.5639513224885137
0.25,3993,152,0.5827306179418855
0.25,4016,161,0.5148943852680989
0.25,4178,163,0.6160485933503836
0.25,5268,18,0.44559609360604385
0.25,5277,17,0.3885204960385808
0.25,5284,14,0.42994864402198396
0.25,5302,27,0.4718280025418344
0.25,5307,28,0.3532032957793846
0.25,5318,34,0.45299948325268946
0.25,5326,46,0.41603858908652397
0.25,5332,44,0.506108848574602
0.25,5333,41,0.4238095238095238
0.25,5337,35,0.563265548816744
0.25,5354,51,0.5698856818038275
0.25,5355,53,0.5400390625
0.25,5378,63,0.6106171885066357
0.25,5386,59,0.5744923857868021
0.25,5387,61,0.4395609339151559
0.25,5411,68,0.6033126558802839
0.25,5413,73,0.5195466391902539
0.25,5424,77,0.6224991800590357
0.25,5429,80,0.50501778792545
0.25,5434,83,0.5907167585587896
0.25,5444,88,0.5634435433562072
0.25,5451,90,0.5020245071923282
0.25,5464,97,0.6214535561601243
0.25,5466,93,0.5806062912227296
0.25,5476,98,0.5604759931324373
0.25,5480,107,0.5792335904894398
0.25,5487,105,0.5471113315150012
0.25,5488,100,0.561773301001057
0.25,5490,110,0.6153495341716073
0.25,5493,108,0.4612040449862962
0.25,5523,114,0.6403252032520326
0.25,5542,123,0.6123096857790735
0.25,5544,122,0.6106471150781001
0.25,5546,130,0.6104371269015983
0.25,5554,126,0.6335857926351528
0.25,5560,131,0.619600466986639
0.25,5566,140,0.6014957264957265
0.25,5575,138,0.6193241127348643
0.25,5580,142,0.6528630869823657
0.25,5582,133,0.5871890625988987
0.25,5583,145,0.6389663876710509
0.25,5590,149,0.6403566710700133
0.25,5598,144,0.6331437435367114
0.25,5604,155,0.5258157337531897
0.25,5611,157,0.608530036218309
0.25,5622,154,0.6192247084777813
0.25,5872,26,0.6181526619627966
0.25,5878,38,0.5837776085300838
0.25,5879,37,0.42075404270526223
0.25,5881,52,0.6316613397690953
0.25,5882,42,0.40107782243332113
0.25,5894,70,0.6175109282591926
0.25,5897,66,0.5662407955189125
0.25,5907,78,0.6129177958446251
0.25,5909,87,0.6217006891171499
0.25,5910,92,0.6296999868989912
0.25,5917,103,0.5654914196567863
0.25,5925,116,0.41214233308877474
0.25,5931,119,0.6336071987480438
0.25,5932,121,0.6205157666283672
0.25,5938,134,0.5152305825242719
0.25,5942,139,0.5657443838050514
0.25,5944,151,0.6028460543337646
0.25,5946,153,0.5704676892129746
0.25,5949,165,0.5921391348025365
0.25,5951,166,0.6482011039436057
0.25,9763,223,0.5252537680713627
0.25,9769,228,0.558801261829653
0.25,9771,229,0.5107274555816292
0.25,9776,224,0.5370737755734656
0.25,9777,227,0.547361299052774
0.25,9783,232,0.5705582566926366
0.25,9804,243,0.48677816702452253
0.25,9817,253,0.6374153684348912
0.25,9818,250,0.5361612515042118
0.25,9822,252,0.4380639868744873
0.25,9842,257,0.6206041625888954
0.25,9844,259,0.628515625
0.25,9852,262,0.5700840757937006
0.25,9855,269,0.5938038965186841
0.25,9857,270,0.6455957213737998
0.25,9873,265,0.5569763068822866
0.25,9876,271,0.5607639972536046
0.25,9882,275,0.6329496876027623
0.25,9889,274,0.5390629809764206
0.25,9902,286,0.49682920330402347
0.25,9917,295,0.6059173896154344
0.25,9925,308,0.6561818542258641
0.25,9931,302,0.6317339791843949
0.25,9938,303,0.60066343454963
0.25,9940,312,0.6383339861600731
0.25,9948,304,0.48250411511708174
0.25,9959,309,0.5545494560774696
0.25,9962,314,0.4989650288702473
0.25,9967,317,0.5449653636813458
0.25,9976,313,0.5586723636138461
0.25,9978,316,0.5659866515552198
0.25,9985,321,0.6549622366503246
0.25,10004,334,0.5775127768313458
0.25,10016,328,0.5673817034700316
0.25,10022,344,0.4042749758535254
0.25,10038,353,0.4345602800939789
0.25,10040,350,0.40398136036625243
0.25,10042,352,0.5685983159980188
0.25,10052,351,0.5694862300393427
0.25,10062,360,0.4665512724550898
0.25,11507,169,0.48525772086516733
0.25,11516,174,0.571779682379632
0.25,11527,172,0.5751078406495813
0.25,11528,182,0.628106701366298
0.25,11529,175,0.5256788303231356
0.25,11535,178,0.5317470102330168
0.25,11549,192,0.639821322998095
0.25,11553,194,0.5984455958549223
0.25,11554,199,0.6336945812807881
0.25,11569,198,0.4296760499317734
0.25,11571,201,0.6298292318680605
0.25,11584,204,0.5509800284424659
0.25,11605,208,0.5590663604196412
0.25,11612,211,0.5258590152320227
0.25,11615,215,0.45791688584955287
0.25,11619,212,0.5348007870142646
0.25,11628,220,0.610689990281827
0.25,11636,221,0.5581080248814436
0.25,11863,226,0.5720259642990888
0.25,11866,235,0.6648033539628668
0.25,11868,233,0.6711918546616091
0.25,11870,230,0.5529913457920481
0.25,11890,237,0.5620009980039921
0.25,11891,244,0.648854961832061
0.25,11892,242,0.6607119572304081
0.25,11896,241,0.5519970322740201
0.25,11897,240,0.6005875590752331
0.25,11911,248,0.48087758663674895
0.25,11933,255,0.6581050976280959
0.25,11948,267,0.6135706483325837
0.25,11953,264,0.6333486872409028
0.25,11961,263,0.620067497403946
0.25,11977,284,0.6723152578415736
0.25,11979,283,0.6598571995239985
0.25,11984,276,0.671519862968575
0.25,11988,287,0.6189492706854266
0.25,11990,280,0.618876404494382
0.25,11992,281,0.5947040498442367
0.25,12002,282,0.6087594032895576
0.25,12010,291,0.40554628857381153
0.25,12025,292,0.5710687070974243
0.25,12029,294,0.6421935483870967
0.25,12037,301,0.4378828828828829
0.25,12043,299,0.5915774614751206
0.25,12073,311,0.6173907388137357
0.25,12077,319,0.6011007567702795
0.25,12088,323,0.6684951424228405
0.25,12090,322,0.6706547025589897
0.25,12106,329,0.6199273953066252
0.25,12109,330,0.6342055216735524
0.25,12113,332,0.6505920486869088
0.25,12117,327,0.5873333750547594
0.25,12122,336,0.6643211365768664
0.25,12128,333,0.6649656392461046
0.25,12133,341,0.6445210827693909
0.25,12134,338,0.6399710925694764
0.25,12135,343,0.6208394556953939
0.25,12153,345,0.560730876432332
0.25,12191,361,0.5909655294743689
0.25,12193,363,0.5222486229614429
0.25,13731,162,0.6615261898431268
0.25,13755,171,0.6133792744766611
0.25,13767,179,0.6194058892203917
0.25,13772,186,0.6566846343248819
0.25,13773,173,0.6431287699973774
0.25,13780,187,0.6504244368691933
0.25,13781,188,0.613810906744111
0.25,13783,189,0.6269057122292744
0.25,13786,181,0.63373700144794
0.25,13788,185,0.6025411824798876
0.25,13795,180,0.6493991989319092
0.25,13796,183,0.5709535759096612
0.25,13797,193,0.39341874116286046
0.25,13800,184,0.5813243432351631
0.25,13807,191,0.588272543059777
0.25,13825,206,0.5048989589712186
0.25,13831,203,0.6077062322213602
