method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop02_BA_TOS_LS_AUTO_iou_0p25,0.25,265,403,262,141,262,0,3,1.0,0.9886792452830189,0.9943074003795066,0.9886792452830189
