method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop04_Min_tree_coreplusWS_iou0p50,0.5,264,123,56,67,20,36,244,0.35714285714285715,0.07575757575757576,0.125,0.21212121212121213
