method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop05_BA_TOS_iou0p25,0.25,129,420,358,62,126,232,3,0.35195530726256985,0.9767441860465116,0.5174537987679672,2.7751937984496124
