method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop04_BA_TOS_iou0p75,0.75,264,397,261,136,233,28,31,0.89272030651341,0.8825757575757576,0.8876190476190476,0.9886363636363636
