method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop04_BA_TOS_local_split,0.5,272,413,271,142,271,0,1,1.0,0.9963235294117647,0.998158379373849,0.9963235294117647
