threshold,gt_id,pred_id,iou
0.75,2187,63,0.861142694712905
0.75,2191,64,0.8608929455883394
0.75,2201,123,0.7717159019484601
0.75,2230,127,0.8769330360353881
0.75,2242,195,0.8795241894538334
0.75,2243,66,0.8695558430357913
0.75,2246,169,0.8804740569446452
0.75,2247,128,0.8802603036876355
0.75,2288,119,0.8737073239835671
0.75,2299,170,0.8803636363636363
0.75,2313,51,0.8783045663098099
0.75,2319,120,0.8659905049633146
0.75,2322,67,0.8722070059103358
0.75,2350,227,0.8867251375055746
0.75,2357,85,0.8638224520577462
0.75,2358,86,0.8828181164629763
0.75,2359,87,0.8771853778355729
0.75,2365,13,0.8763444794029414
0.75,2382,173,0.8771161704611792
0.75,2412,78,0.8786106554454033
0.75,2413,54,0.8781684981684982
0.75,2430,205,0.8602180794934928
0.75,2436,206,0.8742454728370221
0.75,2439,90,0.8792792792792793
0.75,2459,42,0.8092967018203802
0.75,2472,43,0.8772641646138241
0.75,2474,79,0.8736621347989586
0.75,2495,208,0.8813856610392458
0.75,2499,242,0.7858532157676349
0.75,2506,197,0.882199898821999
0.75,2634,150,0.8847553873034363
0.75,2661,209,0.8817744916820702
0.75,5275,76,0.8753943217665615
0.75,5283,126,0.8491511271917618
0.75,5303,221,0.8105770500462168
0.75,5322,158,0.8781087333718912
0.75,5328,6,0.8813497558486991
0.75,5351,222,0.8795891608391608
0.75,5383,129,0.8805753305244806
0.75,5389,201,0.876537880423052
0.75,5420,273,0.8802014892685064
0.75,5425,131,0.8825982005705508
0.75,5435,84,0.8883177913209487
0.75,5436,149,0.874439461883408
0.75,5438,160,0.7645159247767999
0.75,5442,171,0.8792372881355932
0.75,5468,202,0.8778997891062468
0.75,5473,132,0.8683133481726143
0.75,5501,112,0.8798708446466573
0.75,5514,88,0.870207552608821
0.75,5526,21,0.8780187105663935
0.75,5556,10,0.8831529687042995
0.75,5562,174,0.8772032046613256
0.75,5570,196,0.8801943578214518
0.75,5587,176,0.881222132885023
0.75,5588,91,0.8856273102848445
0.75,5635,178,0.8857184451885282
0.75,5876,77,0.8806153401704463
0.75,5877,38,0.8766370016641343
0.75,5880,110,0.8723525636454397
0.75,5884,118,0.875937386239534
0.75,5899,130,0.8745089480576168
0.75,5914,111,0.8833785070690792
0.75,5915,16,0.8762372660934904
0.75,5926,69,0.8778218535881717
0.75,5927,53,0.8859075043630017
0.75,5936,207,0.8847724620770129
0.75,5943,177,0.8789711454386476
0.75,5945,55,0.8821588325878126
0.75,5953,70,0.8683443520295727
0.75,7749,58,0.8834637754003015
0.75,7754,57,0.8864267953780898
0.75,7763,35,0.8798576305658459
0.75,7764,138,0.8819153546150513
0.75,7765,34,0.8857372614957234
0.75,7792,231,0.8768920282542886
0.75,7807,316,0.8786778060297857
0.75,7816,142,0.877921505218286
0.75,7820,71,0.798871181938911
0.75,7831,214,0.8784146076371278
0.75,7861,154,0.8793904208998549
