method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop02_BA_TOS_LS_AUTO_iou_0p75,0.75,262,415,260,155,231,29,31,0.8884615384615384,0.8816793893129771,0.8850574712643677,0.9923664122137404
