method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop02_OtsuplusWS_iou0p25,0.25,262,623,331,292,262,69,0,0.7915407854984894,1.0,0.8836424957841484,1.2633587786259541
