method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop06_w_o_size_filter,0.5,265,387,261,126,259,2,6,0.9923371647509579,0.9773584905660377,0.9847908745247149,0.9849056603773585
