method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
crop06_batos,0.5,271,378,268,110,264,4,7,0.9850746268656716,0.974169741697417,0.9795918367346939,0.988929889298893
