method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop05_Full_BA_TOS,0.5,128,187,127,60,119,8,9,0.937007874015748,0.9296875,0.9333333333333332,0.9921875
