method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop07_OtsuplusWS_iou0p25,0.25,263,599,320,279,263,57,0,0.821875,1.0,0.9022298456260721,1.2167300380228137
