method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop04_BA_TOS_raw_no_size_filter_iou0p75,0.75,272,397,270,127,29,241,243,0.10740740740740741,0.10661764705882353,0.1070110701107011,0.9926470588235294
