threshold,gt_id,pred_id,iou
0.5,2187,19,0.5855630525825966
0.5,2191,26,0.6343532440180191
0.5,2192,22,0.5584993427040146
0.5,2210,30,0.542180144919871
0.5,2230,38,0.6721997040468378
0.5,2242,37,0.6315689742294088
0.5,2243,39,0.6492561139135432
0.5,2246,40,0.588023659979267
0.5,2247,42,0.5678449916383138
0.5,2288,53,0.5916236649465979
0.5,2299,56,0.5937249089000062
0.5,2300,57,0.5668828649038195
0.5,2303,60,0.5604988020039207
0.5,2313,64,0.6838600156698877
0.5,2319,71,0.6992110453648915
0.5,2322,62,0.6035337879727216
0.5,2350,81,0.6730819586279131
0.5,2357,75,0.6023147008126077
0.5,2358,74,0.6433967014981745
0.5,2359,83,0.7006802721088435
0.5,2365,80,0.6638982610952504
0.5,2382,87,0.6956349729658446
0.5,2392,89,0.5693058568329717
0.5,2412,98,0.6708756345177666
0.5,2413,93,0.658344622927553
0.5,2430,103,0.6091419600265684
0.5,2436,107,0.6809366283972238
0.5,2472,117,0.6574068214895906
0.5,2474,113,0.6479709035222052
0.5,2488,120,0.6272499303427138
0.5,2495,125,0.6939660838701196
0.5,2499,122,0.5519150636451853
0.5,2506,129,0.6299844479004666
0.5,2634,72,0.6588483415351185
0.5,2660,133,0.5866503368034293
0.5,2661,142,0.6960947375424124
0.5,5275,15,0.6529114236368122
0.5,5283,25,0.6241084585912172
0.5,5287,27,0.5782501540357363
0.5,5303,33,0.5840568271507498
0.5,5322,34,0.6065563611575882
0.5,5328,36,0.6693700123272562
0.5,5351,45,0.6455922776960941
0.5,5383,50,0.6346371525594264
0.5,5389,51,0.6853364449630494
0.5,5390,52,0.5903595034660648
0.5,5420,65,0.676215899472622
0.5,5425,66,0.671446181794589
0.5,5435,67,0.6018707799046026
0.5,5436,68,0.6438565250572373
0.5,5438,73,0.58660026637327
0.5,5468,85,0.6653106031254036
0.5,5473,79,0.6687535935603399
0.5,5485,82,0.5886706360247065
0.5,5501,90,0.637511961722488
0.5,5514,94,0.6993185689948893
0.5,5526,91,0.6591068804701974
0.5,5529,92,0.5174282290418382
0.5,5556,101,0.6503402233919631
0.5,5562,106,0.6557795355958153
0.5,5570,108,0.5986428130783467
0.5,5571,109,0.5517115424754748
0.5,5587,119,0.7044537092184502
0.5,5588,110,0.6892453565398103
0.5,5596,116,0.5943120503597122
0.5,5600,115,0.5865297653880939
0.5,5623,124,0.6416966938491687
0.5,5635,126,0.5958916784899142
0.5,5876,31,0.6829127335773454
0.5,5880,41,0.6689677010766307
0.5,5884,43,0.6263114908588302
0.5,5896,54,0.5838970466919651
0.5,5899,63,0.6583990258283663
0.5,5914,77,0.660163543879982
0.5,5915,78,0.6782850491464045
0.5,5926,97,0.6709275436793423
0.5,5927,96,0.619041677065136
0.5,5928,99,0.5627659574468085
0.5,5936,111,0.7066578773895847
0.5,5943,114,0.691336926515052
0.5,5945,123,0.6808384807464845
0.5,5953,128,0.6543552250094542
0.5,7749,180,0.7039979332170768
0.5,7754,179,0.6111387369467927
0.5,7763,191,0.7186316838259714
0.5,7764,190,0.6841731266149871
0.5,7765,185,0.710716415932136
0.5,7786,194,0.6112778483204433
0.5,7793,196,0.5959877555482672
0.5,7806,199,0.5282296174700294
0.5,7807,204,0.673630424940172
0.5,7816,211,0.7026703069854165
0.5,7831,213,0.6950470465237847
0.5,7861,223,0.7090692597737647
0.5,7867,220,0.6252482269503546
0.5,7868,221,0.7142482460166546
0.5,7885,228,0.7209891355062321
0.5,7896,227,0.6361541814558814
0.5,7906,234,0.7182262109014121
0.5,7923,238,0.640317367029092
0.5,7929,240,0.6642499679199282
0.5,7937,242,0.6674985601842964
0.5,7938,241,0.6433807126011856
0.5,7946,246,0.6942396764302955
0.5,7948,244,0.6847119111753498
0.5,7975,251,0.6036703522170295
0.5,7996,265,0.6415783486018801
0.5,8002,274,0.5999772907914159
0.5,8006,260,0.6446275946275947
0.5,8045,279,0.5836451095670764
0.5,9422,127,0.6371205550737207
0.5,9438,145,0.710455764075067
0.5,9439,137,0.653616200578592
0.5,9451,134,0.5236210353158895
0.5,9465,141,0.6832998509493876
0.5,9492,154,0.530054381827807
0.5,9493,153,0.693822621939211
0.5,9517,156,0.6091443582687015
0.5,9534,162,0.6141692789968652
0.5,9537,159,0.5868676116309037
0.5,9541,166,0.6905039512890271
0.5,9542,171,0.6927885248058955
0.5,9548,174,0.6871217544087981
0.5,11865,183,0.6167607688891709
0.5,11877,182,0.6964683423480751
0.5,11884,189,0.6220824835712667
0.5,11889,187,0.699528672427337
0.5,11895,186,0.7178974051097325
0.5,11900,192,0.6556707136511697
0.5,11918,193,0.7054460277181339
0.5,11949,203,0.6340252707581228
0.5,11950,200,0.6325540361711512
0.5,11964,202,0.6215448693676637
0.5,11975,212,0.7072275186807524
0.5,11981,215,0.7073982819471266
0.5,11995,214,0.6236234346485432
0.5,12004,219,0.5458173525448325
0.5,12008,218,0.7151778084532965
0.5,12013,222,0.6732405514148143
0.5,12023,226,0.6762107435351776
0.5,12027,224,0.7000589275191514
0.5,12031,225,0.6554762364139173
0.5,12051,232,0.5031800391389433
0.5,12059,235,0.6013315278718122
0.5,12062,236,0.6493547570850202
0.5,12070,237,0.638468838975008
0.5,12093,243,0.600968304903451
0.5,12110,249,0.6881692002643754
0.5,12136,259,0.6373975291536774
0.5,12138,255,0.6677072051984455
0.5,12164,273,0.6633681736656565
0.5,13728,130,0.616963143820486
0.5,13763,140,0.6242803504380475
0.5,13765,138,0.6817505979701338
0.5,13766,139,0.7101612796177076
0.5,13777,144,0.6141216991963261
0.5,13782,143,0.5940197672963843
0.5,13790,147,0.5974125708884688
0.5,13791,148,0.5874011299435028
0.5,13824,151,0.6193625598387503
0.5,13846,160,0.6130365071534287
0.5,13847,157,0.6197961159519335
0.5,13855,161,0.6418516169942929
0.5,13861,168,0.658040784718637
0.5,13863,169,0.6630972509236646
0.5,13864,163,0.6966130508696221
0.5,13865,165,0.6430051813471502
0.5,13866,164,0.7063106796116505
0.5,13874,167,0.5909368578885988
0.5,13884,175,0.6428071069222442
0.5,13893,176,0.5225203291620003
0.5,13908,177,0.6664515296243707
0.5,13909,178,0.6755572988167614
0.5,13914,188,0.6112558947629685
0.5,13921,198,0.6818915950642807
0.5,13923,207,0.6516782037112443
0.5,13929,209,0.6720915032679738
0.5,13938,216,0.6956379355514802
0.5,13943,229,0.5823007874882978
0.5,13947,231,0.6299536798764797
0.5,13951,239,0.6824244024825036
0.5,13958,245,0.6742134284787544
0.5,13965,252,0.7066728452270621
0.5,13966,250,0.6640333975594092
0.5,13978,272,0.5115316655816982
0.5,13981,275,0.5149529905981196
0.5,13985,276,0.6466115099160482
