threshold,gt_id,pred_id,iou
0.5,7250,41,0.870757363253857
0.5,7251,42,0.602996254681648
0.5,7257,27,0.8044564217168397
0.5,7258,44,0.821476241324079
0.5,7259,38,0.7416902937805393
0.5,7264,40,0.7994626122288485
0.5,7265,32,0.8686875841065231
0.5,7269,35,0.5383706168191569
0.5,7270,39,0.9641399874450722
0.5,7271,28,0.7366068768249806
0.5,7276,47,0.9440172254690864
0.5,7277,36,0.8185837743685939
0.5,7280,46,0.7915265200517464
0.5,7282,48,0.8299932750504371
0.5,7284,52,0.7614296539530184
0.5,7285,45,0.966753947472824
0.5,7292,51,0.9657599240866678
0.5,7294,56,0.9623536855425499
0.5,7297,58,0.9658855412083532
0.5,7298,55,0.9591691675880588
0.5,7301,63,0.6831307838109042
0.5,7304,59,0.9576798802112065
0.5,7306,60,0.8513522860897835
0.5,7310,66,0.9487942373943
0.5,7312,65,0.7301313677703144
0.5,7319,57,0.8047360502387649
0.5,7322,69,0.9514440859368852
0.5,7324,67,0.9558614143331752
0.5,7327,71,0.9607131587251498
0.5,7328,72,0.9494728621632175
0.5,7335,80,0.9619702719797596
0.5,7339,73,0.8494423791821561
0.5,7341,77,0.9524178549287042
0.5,7342,76,0.9533447952485151
0.5,7345,82,0.9527816736792893
0.5,7351,84,0.9545667447306792
0.5,7353,85,0.9637322004562977
0.5,7360,79,0.9590041624126286
0.5,7363,88,0.9630652671454503
0.5,7364,92,0.9497778483021263
0.5,7365,89,0.9584357896406758
0.5,7366,90,0.9612733328169778
0.5,7368,83,0.9538390164694966
0.5,7371,87,0.9564297468850403
0.5,7373,93,0.9552447552447553
0.5,7376,91,0.9503568104250698
0.5,7380,94,0.9593233674272227
0.5,7382,97,0.9677009761130069
0.5,7383,98,0.9628470864294094
0.5,7388,96,0.9483096713467722
0.5,7389,101,0.956630070855719
0.5,7390,106,0.9585710935667944
0.5,7392,102,0.9546236895634486
0.5,7396,100,0.7636051291490276
0.5,7397,104,0.6065261998898954
0.5,7401,99,0.7512120282295183
0.5,7404,107,0.8847108644859814
0.5,7405,113,0.9475646702400373
0.5,7410,111,0.9561526479750779
0.5,7412,112,0.9603073997781651
0.5,7413,110,0.9619219596451284
0.5,7417,115,0.7865448504983389
0.5,7420,116,0.9577808260935833
0.5,7424,114,0.9593180015860429
0.5,7428,120,0.9619002450399178
0.5,7430,119,0.9598092110407381
0.5,7433,117,0.9664309581164038
0.5,7434,118,0.953914535246413
0.5,7436,123,0.960660096981073
