threshold,gt_id,pred_id,iou
0.25,3712,71,0.4775639704973423
0.25,3740,87,0.5694732681094969
0.25,3836,130,0.4773535002892801
0.25,3869,141,0.28988360790569
0.25,3884,160,0.4810709056682702
0.25,3982,206,0.9128266033254157
0.25,5387,106,0.6026163868439172
0.25,5413,114,0.9169448418375457
0.25,5466,138,0.9090037548933451
0.25,5542,172,0.49684164670006536
0.25,9777,50,0.3230549487481096
0.25,9783,255,0.2638356164383562
0.25,10016,129,0.4781277523801535
0.25,10042,179,0.9123291999052208
0.25,11507,136,0.2806004337549041
0.25,12135,167,0.878143280407202
0.25,13781,249,0.4824491840227055
0.25,13788,245,0.9159496494582536
0.25,13825,9,0.7543293606373872
0.25,13852,204,0.3253686393726738
0.25,13888,22,0.5224907231423658
0.25,13922,83,0.4803782702882853
0.25,13942,109,0.9183069291086574
