method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop03_w_o_flattening,0.5,213,57,38,19,8,30,205,0.21052631578947367,0.03755868544600939,0.06374501992031874,0.1784037558685446
