method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop03_BA_TOS_LS_iou_0p75,0.75,216,305,215,90,150,65,66,0.6976744186046512,0.6944444444444444,0.6960556844547563,0.9953703703703703
