method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop05_OtsuplusWS_iou0p75,0.75,129,229,129,100,67,62,62,0.5193798449612403,0.5193798449612403,0.5193798449612403,1.0
