threshold,gt_id,pred_id,iou
0.25,2167,36,0.4519769788474475
0.25,2187,34,0.3037527261788373
0.25,2201,35,0.4875946512002578
0.25,2210,48,0.6364549732959653
0.25,2288,73,0.4758580570098895
0.25,2300,76,0.5313343063110876
0.25,2313,84,0.35279060872635265
0.25,2319,90,0.5996983408748114
0.25,2326,89,0.8199585635359116
0.25,2350,103,0.9442180132662031
0.25,2357,98,0.9555697618667093
0.25,2358,96,0.9552367513327061
0.25,2359,105,0.950694225307668
0.25,2365,102,0.9501639868810495
0.25,2382,109,0.9446993670886076
0.25,2392,114,0.8264087703372669
0.25,2412,126,0.4860003190810466
0.25,2413,117,0.9489715189873418
0.25,2430,127,0.9000891398009211
0.25,2436,134,0.9519147256217924
0.25,2439,131,0.948910829023664
0.25,2459,140,0.9055082166768107
0.25,2472,147,0.9437839540193685
0.25,2474,143,0.9501867005640741
0.25,2488,148,0.7828349361085496
0.25,2495,152,0.9614545454545455
0.25,2499,151,0.845360824742268
0.25,2634,91,0.6058749686166206
0.25,2660,161,0.8297226438526287
0.25,2661,171,0.9561495598804813
0.25,5275,31,0.6471466666666666
0.25,5322,86,0.3651082408586502
0.25,5328,52,0.4552486187845304
0.25,5352,65,0.4830589739491769
0.25,5360,66,0.44622907654692495
0.25,5389,71,0.496409961843023
0.25,5420,85,0.5804976656880204
0.25,5435,87,0.6648609805980874
0.25,5436,92,0.6751949727879706
0.25,5438,93,0.56150133545757
0.25,5442,97,0.9544250982909411
0.25,5468,106,0.95248
0.25,5473,101,0.9520006326111023
0.25,5485,104,0.8560649611957459
0.25,5491,110,0.8238363311822051
0.25,5501,115,0.9494123252858958
0.25,5514,118,0.9449018366054465
0.25,5526,116,0.945867606737172
0.25,5529,119,0.8902922053658172
0.25,5556,129,0.9526198439241917
0.25,5562,132,0.9502963255630186
0.25,5570,136,0.9537811777830902
0.25,5571,137,0.7120224786273689
0.25,5587,146,0.9579349904397706
0.25,5588,139,0.9556346381969157
0.25,5596,142,0.8141233207027213
0.25,5600,141,0.8039124359571496
0.25,5623,154,0.9520265991133628
0.25,5635,156,0.9556238669504217
0.25,5867,25,0.38452305748578647
0.25,5876,49,0.4934296441397323
0.25,5880,60,0.4548079807980798
0.25,5884,62,0.4854121079504012
0.25,5896,74,0.29423262488556795
0.25,5899,82,0.5355806911293196
0.25,5914,99,0.9555820421136273
0.25,5915,100,0.9481787159749226
0.25,5926,124,0.9552321442695563
0.25,5927,121,0.9485889474097948
0.25,5928,123,0.8250122198170519
0.25,5936,138,0.9546715270623662
0.25,5943,144,0.9551491053677933
0.25,5945,153,0.9539188972591761
0.25,5953,158,0.9461068463105123
0.25,7749,217,0.9470754273169202
0.25,7754,215,0.9551358673997928
0.25,7763,228,0.9509881422924901
0.25,7764,227,0.949176581829643
0.25,7765,223,0.48695228030241444
0.25,7786,232,0.831486057183198
0.25,7792,237,0.9533580617157288
0.25,7793,235,0.810682893847194
0.25,7806,236,0.39628543499511243
0.25,7807,243,0.9534662113872786
0.25,7816,253,0.9467991346847208
0.25,7819,247,0.9491972202252577
0.25,7820,252,0.8195168816909141
0.25,7861,10,0.5499977201222015
0.25,7867,6,0.5547438505640836
0.25,7896,16,0.6459834675710047
0.25,7906,24,0.4178103394902487
0.25,7929,32,0.38078718304528825
0.25,7938,33,0.4537992318698697
0.25,7975,44,0.451591088402149
0.25,7992,53,0.95696
0.25,7996,58,0.45347565345302304
0.25,9422,155,0.840620592383639
0.25,9438,175,0.9555275193187195
0.25,9439,167,0.9506683640992998
0.25,9451,163,0.9460240587408217
0.25,9465,170,0.9521062198688058
0.25,9492,184,0.9579546352643642
0.25,9493,183,0.9461598746081504
0.25,9517,187,0.9498609455701231
0.25,9519,186,0.818801652892562
0.25,9534,192,0.951567860847363
0.25,9537,188,0.829818333681353
0.25,9541,197,0.9478824816377559
0.25,9542,201,0.9545273234942162
0.25,9548,208,0.954012911452937
0.25,11865,221,0.959861088677112
0.25,11877,219,0.9466900549115315
0.25,11884,222,0.8331476323119777
0.25,11889,224,0.9471096661644596
0.25,11895,220,0.9480928037750688
0.25,11900,229,0.8362568963078229
0.25,11918,230,0.4887230050696579
0.25,11949,241,0.8273431020182471
0.25,11950,242,0.9559195948084837
0.25,11964,240,0.9547923322683706
0.25,11981,1,0.5375897412742132
0.25,11995,2,0.3203896414978841
0.25,12004,7,0.49725631466510284
0.25,12008,9,0.6574409665019221
0.25,12013,11,0.49141165679979987
0.25,12014,5,0.5465262778977682
0.25,12023,15,0.547267722575696
0.25,12027,13,0.572493353589062
0.25,12031,12,0.6018733004330749
0.25,12051,20,0.5037460892474889
0.25,12059,22,0.4553014553014553
0.25,12062,27,0.490357230043128
0.25,12070,26,0.48613085326727046
0.25,12110,41,0.5806753297893286
0.25,12136,51,0.43592122163550734
0.25,12138,47,0.950891460744448
0.25,12157,54,0.49337748344370863
0.25,12164,64,0.5838962575809872
0.25,13728,159,0.8256406770443886
0.25,13763,172,0.9533132530120482
0.25,13765,168,0.9558835197968738
0.25,13766,169,0.949757532395262
0.25,13777,174,0.7979422502489213
0.25,13782,173,0.9631463592824093
0.25,13790,178,0.954360977103913
0.25,13791,176,0.8454513021762398
0.25,13824,181,0.9515502339227658
0.25,13846,189,0.9559308719560095
0.25,13847,185,0.8312015097504718
0.25,13855,193,0.9494853523357086
0.25,13861,198,0.9560562480025567
0.25,13863,199,0.9478119684552343
0.25,13864,194,0.9551246537396122
0.25,13865,196,0.47158078187507424
0.25,13866,195,0.947238506633755
0.25,13874,202,0.8374956278419028
0.25,13884,207,0.9579718220170341
0.25,13893,210,0.9443566234587417
0.25,13909,212,0.9525990198441392
0.25,13914,226,0.9495693030540329
0.25,13921,238,0.944802135678392
0.25,13923,245,0.8454462467523348
0.25,13929,248,0.48999959098531637
0.25,13938,3,0.5436740913368888
0.25,13947,21,0.4552383119099079
0.25,13958,37,0.4527194764161589
0.25,13965,45,0.45650931535032574
0.25,13978,63,0.4141689373297003
0.25,13981,69,0.4865849216947918
