threshold,gt_id,pred_id,iou
0.5,7250,39,0.870757363253857
0.5,7251,40,0.602996254681648
0.5,7257,28,0.8044564217168397
0.5,7258,42,0.821476241324079
0.5,7259,36,0.7416902937805393
0.5,7264,38,0.7994626122288485
0.5,7265,31,0.8686875841065231
0.5,7269,33,0.5383706168191569
0.5,7270,37,0.9641399874450722
0.5,7271,29,0.7366068768249806
0.5,7276,45,0.9440172254690864
0.5,7277,34,0.8185837743685939
0.5,7280,44,0.7915265200517464
0.5,7282,46,0.8299932750504371
0.5,7284,50,0.7614296539530184
0.5,7285,43,0.966753947472824
0.5,7292,49,0.9657599240866678
0.5,7294,54,0.9623536855425499
0.5,7297,56,0.9658855412083532
0.5,7298,53,0.9591691675880588
0.5,7301,60,0.6831307838109042
0.5,7304,57,0.9576798802112065
0.5,7306,58,0.8513522860897835
0.5,7310,63,0.9487942373943
0.5,7312,62,0.7301313677703144
0.5,7319,55,0.8047360502387649
0.5,7322,66,0.9514440859368852
0.5,7324,64,0.9558614143331752
0.5,7327,68,0.9607131587251498
0.5,7328,69,0.9494728621632175
0.5,7335,77,0.9619702719797596
0.5,7339,70,0.8494423791821561
0.5,7341,74,0.9524178549287042
0.5,7342,73,0.9533447952485151
0.5,7345,79,0.9527816736792893
0.5,7351,81,0.9545667447306792
0.5,7353,82,0.9637322004562977
0.5,7360,76,0.9590041624126286
0.5,7363,85,0.9630652671454503
0.5,7364,89,0.9497778483021263
0.5,7365,86,0.9584357896406758
0.5,7366,87,0.9612733328169778
0.5,7368,80,0.9538390164694966
0.5,7371,84,0.9564297468850403
0.5,7373,90,0.9552447552447553
0.5,7376,88,0.9503568104250698
0.5,7380,92,0.9593233674272227
0.5,7382,95,0.9677009761130069
0.5,7383,96,0.9628470864294094
0.5,7388,94,0.9483096713467722
0.5,7389,99,0.956630070855719
0.5,7390,104,0.9585710935667944
0.5,7392,100,0.9546236895634486
0.5,7396,98,0.7636051291490276
0.5,7397,102,0.6065261998898954
0.5,7401,97,0.7512120282295183
0.5,7404,105,0.8847108644859814
0.5,7405,110,0.9475646702400373
0.5,7410,108,0.9561526479750779
0.5,7412,109,0.9603073997781651
0.5,7413,107,0.9619219596451284
0.5,7417,112,0.7865448504983389
0.5,7420,113,0.9577808260935833
0.5,7424,111,0.9593180015860429
0.5,7428,117,0.9619002450399178
0.5,7430,116,0.9598092110407381
0.5,7433,114,0.9664309581164038
0.5,7434,115,0.953914535246413
0.5,7436,119,0.960660096981073
0.5,7441,122,0.9549909825139183
0.5,7443,123,0.9642010431484116
0.5,7447,124,0.9610358565737052
0.5,7448,125,0.96608306508597
0.5,7449,120,0.9612207976087469
0.5,7460,133,0.9590926867422761
0.5,7462,131,0.9606617065062529
0.5,7465,127,0.6047777886785048
0.5,7466,134,0.9546619051315892
0.5,7467,130,0.9546494203012856
0.5,7472,136,0.7967008183516979
0.5,7473,132,0.9657296272899558
0.5,7476,140,0.9590661724110734
0.5,7477,141,0.9615384615384616
0.5,7480,137,0.9537432947212936
0.5,7481,138,0.9509711779448622
0.5,7482,139,0.6165196151737201
0.5,7483,135,0.8867471632237416
0.5,7484,143,0.8720061989292759
0.5,7488,142,0.9589360709286048
0.5,7491,148,0.9574133731437102
0.5,7494,144,0.9522184300341296
0.5,7495,146,0.9543925526089337
0.5,7496,145,0.955977793416217
0.5,7497,149,0.9595093953927195
0.5,7509,153,0.6793579489426975
0.5,7512,162,0.9672602411562724
0.5,7513,151,0.9582225003911751
0.5,7516,155,0.9559571305640303
0.5,7517,156,0.9612305760477162
0.5,7519,152,0.9591394520971985
0.5,7523,163,0.8674268924024066
0.5,7527,159,0.7628161312371838
0.5,7529,164,0.9591771900563895
0.5,7532,161,0.6477115117891817
0.5,7542,171,0.9614203606015275
0.5,7543,170,0.9582680864390855
0.5,7544,168,0.9585032946344525
0.5,7545,167,0.950950950950951
0.5,7546,175,0.9589873018376843
0.5,7549,178,0.9540121269391291
0.5,7550,169,0.9562186716791979
0.5,7555,173,0.9575908489611703
0.5,7558,176,0.9471759763497744
0.5,7559,177,0.5705134113743202
0.5,7562,180,0.954437963108939
0.5,7709,174,0.9536694418748073
0.5,7712,182,0.9543519394512772
0.5,14349,237,0.9648103055533737
0.5,14351,244,0.9525685471162937
0.5,14352,241,0.955630861375995
0.5,14353,242,0.9505275498241501
0.5,14354,236,0.9582845090227325
0.5,14355,239,0.9610636277302944
0.5,14356,238,0.7875568072713307
0.5,14359,247,0.9546087225487163
0.5,14360,243,0.9570939106058246
0.5,14364,248,0.9513883547419429
0.5,14368,249,0.9514088333462702
0.5,14369,253,0.9702717781142902
0.5,14373,252,0.9593612774451098
0.5,14377,255,0.874384236453202
0.5,14380,258,0.9582936129647283
0.5,14384,260,0.9466854283927455
0.5,14387,256,0.8172677302587478
0.5,14394,257,0.9683969345026467
0.5,14396,267,0.9618714750973072
0.5,14397,262,0.9448654500463965
0.5,14398,259,0.9628929331127393
0.5,14399,269,0.9563284722763784
0.5,14408,265,0.9638783269961977
0.5,14410,273,0.9591597688583476
0.5,14411,263,0.9744487781580833
0.5,14412,271,0.9610266159695817
0.5,14417,270,0.9577130186886285
0.5,14418,266,0.9576125915536855
0.5,14419,272,0.9527142634935448
0.5,14422,276,0.9670663469224621
0.5,14423,278,0.5438408227140622
0.5,14429,280,0.9459687956344631
0.5,14430,275,0.9646024644847343
0.5,14433,283,0.9606225680933852
0.5,14442,292,0.9593725490196079
0.5,14443,291,0.9504564250604666
0.5,14444,294,0.9700353912701534
0.5,14445,286,0.960287679799875
0.5,14446,288,0.9600617999227501
0.5,14451,293,0.9584961700797249
0.5,14453,299,0.9578528827037773
0.5,14457,289,0.9594415412214335
0.5,14465,302,0.9633063565647836
0.5,14467,295,0.9628285060374082
0.5,14468,300,0.7027352485807672
0.5,14471,298,0.9551842598376015
0.5,14473,304,0.9555006180469716
0.5,14476,301,0.7676172953081877
0.5,14477,303,0.9599468043495267
0.5,14479,308,0.9526099433801287
0.5,14482,307,0.902046892445106
0.5,14492,306,0.6495789863898744
0.5,14494,310,0.9650155044923273
0.5,14495,311,0.9533411488862837
0.5,14496,305,0.9417227768748548
0.5,14501,309,0.9618020004725526
0.5,14503,312,0.9595617215828472
0.5,14504,313,0.95470873028268
0.5,14506,315,0.9615960886365429
0.5,14510,322,0.9489835656982631
0.5,14511,325,0.9600093911410237
0.5,14512,320,0.9592636114375245
0.5,14513,324,0.9631379962192816
0.5,14517,321,0.9641531780497434
0.5,14521,323,0.9510032664489034
0.5,14523,335,0.9659724950884087
0.5,14524,326,0.9576944247857199
0.5,14533,330,0.9540844406006762
0.5,14534,328,0.9572188330987017
0.5,14538,336,0.9547008547008548
0.5,14542,329,0.9577805525206805
0.5,14543,334,0.5792391149855498
0.5,14549,339,0.6930715414127736
0.5,14553,352,0.6917664415820235
0.5,14554,338,0.9502591475206931
0.5,14556,346,0.8806498194945849
0.5,14557,347,0.540015743899239
0.5,14559,340,0.920730797912006
0.5,14562,343,0.9616418854792788
0.5,14563,341,0.95
0.5,14566,349,0.9596553074813945
0.5,14567,342,0.9519008773279976
0.5,14568,350,0.9573333333333334
0.5,14569,354,0.9611619829491632
0.5,14571,344,0.9505256648113791
0.5,14572,345,0.9528865817209375
0.5,14576,351,0.9585101367279585
0.5,14577,353,0.9593151115300032
0.5,14579,355,0.9529741513547182
0.5,14585,361,0.6244994352602936
0.5,14594,357,0.9657512626262627
0.5,14598,360,0.9628249902987971
0.5,14600,368,0.7387327757386124
0.5,14601,362,0.9656110044785668
0.5,14606,363,0.9303744375810264
0.5,14610,364,0.9335368180083937
0.5,14614,370,0.8973607038123167
0.5,14617,373,0.7905361964767905
0.5,14620,374,0.5412298475905206
0.5,14621,367,0.6970454545454545
0.5,14629,377,0.7577300384949708
0.5,14631,371,0.6240931848370287
0.5,14632,383,0.8746046922115173
0.5,14637,372,0.8352253181974544
0.5,14643,380,0.9287894977865975
0.5,14654,389,0.5572761025083763
0.5,14665,393,0.9371995658241588
0.5,15983,181,0.9533988212180746
0.5,15984,184,0.6777028520893212
0.5,15988,189,0.9613009147056524
0.5,15991,186,0.960271700497591
0.5,15994,192,0.9650710486623799
0.5,15996,187,0.9574419315403423
0.5,15997,188,0.6193075562294668
0.5,16000,193,0.9302010390783827
0.5,16001,190,0.9564540001557996
0.5,16011,199,0.9555520898315658
0.5,16013,195,0.9598390405554679
0.5,16015,197,0.9658574784651527
0.5,16016,198,0.9517447343602641
0.5,16019,205,0.9580974842767296
0.5,16021,200,0.9009395575941407
0.5,16022,206,0.9612531565656566
0.5,16023,202,0.9635808270676691
0.5,16024,203,0.9468209900680379
0.5,16026,211,0.9582326813683473
0.5,16028,207,0.951105574587356
0.5,16029,208,0.9349040006119483
0.5,16045,213,0.9597388465723613
0.5,16046,216,0.9542104437823428
0.5,16047,210,0.9614178168130489
0.5,16052,218,0.9556947162426614
0.5,16059,224,0.9518541601745092
0.5,16061,219,0.8630408611288153
0.5,16062,221,0.9624565286120771
0.5,16064,223,0.9646170781569429
0.5,16065,222,0.9551157172913582
0.5,16072,227,0.9567592881673431
0.5,16073,235,0.9536772098058928
0.5,16078,225,0.9565353345841151
0.5,16079,228,0.9663488060524864
0.5,16084,233,0.9628141495312377
