method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_01_crop04_BA_TOS_iou0p75,0.75,272,398,269,129,234,35,38,0.8698884758364313,0.8602941176470589,0.8650646950092423,0.9889705882352942
