method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop06_BA_TOS_raw_no_size_filter_iou0p25,0.25,271,373,266,107,266,0,5,1.0,0.981549815498155,0.9906890130353818,0.981549815498155
