method,threshold,gt_valid,pred_total,pred_eval,pred_ignored_border,tp,fp,fn,precision,recall,f1,overseg_ratio_pred_eval_gt
EFRGP01_00_crop03_BA_TOS_raw_no_size_filter_iou0p75,0.75,216,289,215,74,0,215,216,0.0,0.0,0.0,0.9953703703703703
